"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 16 12:56:06 IST 2022","Sun Jan 16 12:56:11 IST 2022","4142","","homepageTests: Enrollment with Mail In Invoice payment option","","homepageTests: Enrollment with Mail In Invoice payment option","should verify the family in luca","should verify the family in luca",""
"passed","Sun Jan 16 14:26:49 IST 2022","Sun Jan 16 14:26:57 IST 2022","7709","","Luca Settings: Create a family Via APi then check response and UI for valid data API_43","","Luca Settings: Create a family Via APi then check response and UI for valid data API_43","should verify the confirmation message","should verify the confirmation message",""
"passed","Sun Jan 16 14:28:55 IST 2022","Sun Jan 16 14:28:57 IST 2022","1464","","Luca Settings: Create a family Via APi, verify Incidental Billing API_61, API_62, API_63","","Luca Settings: Create a family Via APi, verify Incidental Billing API_61, API_62, API_63","should click on search button in order to change school and select latest school year","should click on search button in order to change school and select latest school year",""
"passed","Sun Jan 16 12:58:37 IST 2022","Sun Jan 16 12:58:40 IST 2022","2850","","externalTests: Verify that External Registration creates family correctly for Basis Independent Schools","","externalTests: Verify that External Registration creates family correctly for Basis Independent Schools","should input username successfully","should input username successfully",""
"passed","Sun Jan 16 13:44:13 IST 2022","Sun Jan 16 13:44:15 IST 2022","1551","","lucaBuyNowGiveNowTests: Buy Now Give Now settings","","lucaBuyNowGiveNowTests: Buy Now Give Now settings","should verify the Give Now Receipt Message is 300","should verify the Give Now Receipt Message is 300",""
"passed","Sun Jan 16 14:29:00 IST 2022","Sun Jan 16 14:29:08 IST 2022","8020","","Luca Settings: OW Api - Add new family login api API_073","","Luca Settings: OW Api - Add new family login api API_073","should verify the confirmation message","should verify the confirmation message",""
"passed","Sun Jan 16 13:18:43 IST 2022","Sun Jan 16 13:18:44 IST 2022","1283","","lucaEnrollment: Enroll new Pending family and Verify links ","","lucaEnrollment: Enroll new Pending family and Verify links ","should select the Last Option from the dropdown","should select the Last Option from the dropdown",""
"passed","Sun Jan 16 13:34:36 IST 2022","Sun Jan 16 13:34:39 IST 2022","2602","","lucaFeesAndDiscountsTests: Check Negative Amount Error messages","","lucaFeesAndDiscountsTests: Check Negative Amount Error messages","should input username","should input username",""
"passed","Sun Jan 16 13:30:40 IST 2022","Sun Jan 16 13:30:41 IST 2022","1534","","Main Landing Page, Verify the accessibility of Notes page in Dashboard","","Main Landing Page, Verify the accessibility of Notes page in Dashboard","should click on the Total Outstanding Requests","should click on the Total Outstanding Requests",""
"passed","Sun Jan 16 14:29:25 IST 2022","Sun Jan 16 14:29:28 IST 2022","2286","","Luca Settings: Update the Secondary And Third Party Info via API, then verify new Data In UI API_82, API_083","","Luca Settings: Update the Secondary And Third Party Info via API, then verify new Data In UI API_82, API_083","should input valid username in order to verify API data is correct in UI","should input valid username in order to verify API data is correct in UI",""
"passed","Sun Jan 16 13:46:14 IST 2022","Sun Jan 16 13:46:15 IST 2022","1032","","lucaDashboardsTests: Luca Remittance, validate payments tooltips, pagination and drop-downs page","","lucaDashboardsTests: Luca Remittance, validate payments tooltips, pagination and drop-downs page","should change the number of items displayed to 10 and verify that only 10 results are displayed","should change the number of items displayed to 10 and verify that only 10 results are displayed",""
"passed","Sun Jan 16 13:22:05 IST 2022","Sun Jan 16 13:22:09 IST 2022","3680","","lucaBillingTests: Validate ammount Field","","lucaBillingTests: Validate ammount Field","should create a family","should create a family",""
"passed","Sun Jan 16 14:39:50 IST 2022","Sun Jan 16 14:39:52 IST 2022","1638","","bbPaymentServices: Luca - Verifying that a family can be enrolled using Credit Card with CC Fee and without, and a Payment can be applied","","bbPaymentServices: Luca - Verifying that a family can be enrolled using Credit Card with CC Fee and without, and a Payment can be applied","should click on the Payment Amount in order to open the verification Modal","should click on the Payment Amount in order to open the verification Modal",""
"passed","Sun Jan 16 14:19:04 IST 2022","Sun Jan 16 14:19:06 IST 2022","1852","","lucaAddANoteTests: Validating Created Notes Parameters","","lucaAddANoteTests: Validating Created Notes Parameters","should click on the Late Fees button","should click on the Late Fees button",""
"passed","Sun Jan 16 14:21:45 IST 2022","Sun Jan 16 14:21:48 IST 2022","3817","","lucaQuickBooksTests: Verify QuickBooks Account Recognition Type","","lucaQuickBooksTests: Verify QuickBooks Account Recognition Type","should select the latest school year","should select the latest school year",""
"passed","Sun Jan 16 12:54:00 IST 2022","Sun Jan 16 12:54:01 IST 2022","1485","","homepageTests: Enrollment, Create New Account, Message Validation","","homepageTests: Enrollment, Create New Account, Message Validation","should check if short term error message is displayed","should check if short term error message is displayed",""
"passed","Sun Jan 16 13:30:03 IST 2022","Sun Jan 16 13:30:07 IST 2022","3576","","Main Landing Page, Verify the accessibility of account page in Dashboard","","Main Landing Page, Verify the accessibility of account page in Dashboard","should click on Total Students","should click on Total Students",""
"passed","Sun Jan 16 12:56:53 IST 2022","Sun Jan 16 12:56:54 IST 2022","921","","externalTests: Verify that External Registration creates family correctly for Basis Independent Schools","","externalTests: Verify that External Registration creates family correctly for Basis Independent Schools","should should input new value into the set Payer Last field","should should input new value into the set Payer Last field",""
"passed","Sun Jan 16 12:54:35 IST 2022","Sun Jan 16 12:54:36 IST 2022","921","","homepageTests: Enrollment with Mail In Invoice payment option","","homepageTests: Enrollment with Mail In Invoice payment option","should input the first name of the additional payer","should input the first name of the additional payer",""
"passed","Sun Jan 16 13:26:01 IST 2022","Sun Jan 16 13:26:02 IST 2022","1461","","lucaBillingTests: Edit Billing module, multiple discount deletion","","lucaBillingTests: Edit Billing module, multiple discount deletion","should input the family id in the search field","should input the family id in the search field",""
"passed","Sun Jan 16 14:19:11 IST 2022","Sun Jan 16 14:19:18 IST 2022","6450","","lucaAddANoteTests: Verifying Read Only Test User","","lucaAddANoteTests: Verifying Read Only Test User","should verify that the Note Or Request Type buttons are disabled","should verify that the Note Or Request Type buttons are disabled",""
"passed","Sun Jan 16 13:28:59 IST 2022","Sun Jan 16 13:29:00 IST 2022","1006","","Main Landing Page, Switching School Year Verification ","","Main Landing Page, Switching School Year Verification ","should click on payments button","should click on payments button",""
"passed","Sun Jan 16 14:19:50 IST 2022","Sun Jan 16 14:19:53 IST 2022","2803","","lucaAddANoteTests: Verifying Controls UI","","lucaAddANoteTests: Verifying Controls UI","should click on the Invoice button","should click on the Invoice button",""
"passed","Sun Jan 16 14:21:09 IST 2022","Sun Jan 16 14:21:16 IST 2022","7705","","lucaQuickBooksTests: QuickBooks General Settings Validation","","lucaQuickBooksTests: QuickBooks General Settings Validation","should verify that the appropriate message is received again","should verify that the appropriate message is received again",""
"passed","Sun Jan 16 13:28:30 IST 2022","Sun Jan 16 13:28:34 IST 2022","3907","","Main Landing Page, Verify Reports and Enrollment Menu Accessibility","","Main Landing Page, Verify Reports and Enrollment Menu Accessibility","should verify that the Families and Students Page has been reached","should verify that the Families and Students Page has been reached",""
"passed","Sun Jan 16 12:54:12 IST 2022","Sun Jan 16 12:54:17 IST 2022","5721","","homepageTests: Enrollment with Mail In Invoice payment option","","homepageTests: Enrollment with Mail In Invoice payment option","should click successfully on create new account","should click successfully on create new account",""
"passed","Sun Jan 16 13:11:41 IST 2022","Sun Jan 16 13:11:45 IST 2022","3316","","lucaFamiliesModuleTests: Perform Batch Action Add Fee on Several Families And Students","","lucaFamiliesModuleTests: Perform Batch Action Add Fee on Several Families And Students","should get the student fee name and store it","should get the student fee name and store it",""
"passed","Sun Jan 16 13:24:36 IST 2022","Sun Jan 16 13:24:37 IST 2022","1441","","lucaBillingTests: Verify Applicable Not applicable Discount","","lucaBillingTests: Verify Applicable Not applicable Discount","should click on the go button","should click on the go button",""
"passed","Sun Jan 16 12:55:59 IST 2022","Sun Jan 16 12:56:05 IST 2022","6228","","homepageTests: Enrollment with all payment options","","homepageTests: Enrollment with all payment options","should click the login button","should click the login button",""
"failed","Sun Jan 16 14:32:43 IST 2022","Sun Jan 16 14:32:49 IST 2022","5779","","lucaChangePaymentPlans: Change Payment Plan module, Payment Plan ","","lucaChangePaymentPlans: Change Payment Plan module, Payment Plan ","should verify that the Payment Plan Preview region is visible","should verify that the Payment Plan Preview region is visible",""
"passed","Sun Jan 16 13:26:28 IST 2022","Sun Jan 16 13:26:29 IST 2022","1222","","lucaBillingTests: Edit Billing module, multiple discount deletion","","lucaBillingTests: Edit Billing module, multiple discount deletion","should click the first student in discount","should click the first student in discount",""
"passed","Sun Jan 16 13:29:17 IST 2022","Sun Jan 16 13:29:19 IST 2022","1552","","Main Landing Page, Verify the accessibility of account page in Dashboard","","Main Landing Page, Verify the accessibility of account page in Dashboard","should input 11084 in search field","should input 11084 in search field",""
"passed","Sun Jan 16 12:54:05 IST 2022","Sun Jan 16 12:54:05 IST 2022","910","","homepageTests: Enrollment with Credit Card entry","","homepageTests: Enrollment with Credit Card entry","should input the last name of the additional payer","should input the last name of the additional payer",""
"passed","Sun Jan 16 13:10:05 IST 2022","Sun Jan 16 13:10:07 IST 2022","2053","","lucaFamiliesModuleTests: Perform Batch Action Add Discount on Several Families And Students","","lucaFamiliesModuleTests: Perform Batch Action Add Discount on Several Families And Students","should click save changes in order to create the student again","should click save changes in order to create the student again",""
"failed","Sun Jan 16 14:22:02 IST 2022","Sun Jan 16 14:22:08 IST 2022","5760","","lucaAddANoteTests: Create a Note Invoice directed to Customer Service","","lucaAddANoteTests: Create a Note Invoice directed to Customer Service","should click on Save Note button","should click on Save Note button",""
"passed","Sun Jan 16 14:20:32 IST 2022","Sun Jan 16 14:20:40 IST 2022","7702","","lucaReviewManageFollowUpTests: Review Manage Follow Up Validations UI Controls","","lucaReviewManageFollowUpTests: Review Manage Follow Up Validations UI Controls","should verify that the appropriate message is received first","should verify that the appropriate message is received first",""
"passed","Sun Jan 16 13:23:14 IST 2022","Sun Jan 16 13:23:20 IST 2022","6318","","lucaBillingTests: Verify Applicable Not applicable Fees","","lucaBillingTests: Verify Applicable Not applicable Fees","should click on login button","should click on login button",""
"failed","Sun Jan 16 13:54:55 IST 2022","Sun Jan 16 13:54:56 IST 2022","688","","lucaDashboardsTests: Luca Payments, Validate custom allocation scenarios","","lucaDashboardsTests: Luca Payments, Validate custom allocation scenarios","should click apply Spread In toCurrent month","should click apply Spread In toCurrent month",""
"passed","Sun Jan 16 13:33:38 IST 2022","Sun Jan 16 13:33:40 IST 2022","1883","","lucaFeesAndDiscountsTests: Edit Discount in Table Verification","","lucaFeesAndDiscountsTests: Edit Discount in Table Verification","should edit the general ledger ID","should edit the general ledger ID",""
"passed","Sun Jan 16 13:15:05 IST 2022","Sun Jan 16 13:15:05 IST 2022","611","","lucaEnrollment: Enroll new family ","","lucaEnrollment: Enroll new family ","should enter the zipcode","should enter the zipcode",""
